"id";"tag";"geom";"data_source"
"2045";"fitness_centre";"POINT (37.6208215 55.7648212)";"OpenStreetMap"
"2046";"playground";"POINT (37.5854629 55.7684936)";"OpenStreetMap"
"2047";"playground";"POINT (37.7119294 55.6159549)";"OpenStreetMap"
"2048";"playground";"POINT (37.5785487 55.7726855)";"OpenStreetMap"
"2049";"playground";"POINT (38.9623659 55.7358869)";"OpenStreetMap"
"2050";"playground";"POINT (38.9607839 55.7338026)";"OpenStreetMap"
"2051";"playground";"POINT (38.9611024 55.7343426)";"OpenStreetMap"
"2052";"playground";"POINT (38.9582144 55.733163)";"OpenStreetMap"
"2053";"playground";"POINT (37.653731 55.7536014)";"OpenStreetMap"
"2054";"playground";"POINT (37.7606783 55.704613)";"OpenStreetMap"
"2055";"playground";"POINT (38.0666674 55.7492934)";"OpenStreetMap"
"2056";"playground";"POINT (38.0526394 55.7485522)";"OpenStreetMap"
"2057";"playground";"POINT (38.0523229 55.7484918)";"OpenStreetMap"
"2058";"playground";"POINT (38.2083782 55.5756093)";"OpenStreetMap"
"2059";"playground";"POINT (38.2069634 55.5764416)";"OpenStreetMap"
"2060";"playground";"POINT (37.5690427 55.7262412)";"OpenStreetMap"
"2061";"playground";"POINT (37.5878266 55.7245142)";"OpenStreetMap"
"2062";"playground";"POINT (37.5876102 55.7252367)";"OpenStreetMap"
"2063";"sports_centre";"POINT (36.6132399 55.112598)";"OpenStreetMap"
"2064";"playground";"POINT (37.4002278 55.7676133)";"OpenStreetMap"
"2065";"playground";"POINT (37.3527598 55.7871652)";"OpenStreetMap"
"2066";"playground";"POINT (37.3521715 55.7872748)";"OpenStreetMap"
"2067";"playground";"POINT (37.5863659 55.8460629)";"OpenStreetMap"
"2068";"playground";"POINT (38.3174546 56.0231699)";"OpenStreetMap"
"2069";"playground";"POINT (37.5697467 55.8703462)";"OpenStreetMap"
"2070";"playground";"POINT (37.3616819 55.8516132)";"OpenStreetMap"
"2071";"playground";"POINT (37.628702 55.7221902)";"OpenStreetMap"
"2072";"playground";"POINT (37.7570508 55.6150658)";"OpenStreetMap"
"2073";"sports_centre";"POINT (37.5853362 55.789584)";"OpenStreetMap"
"2074";"pitch";"POINT (37.3229343 55.8287861)";"OpenStreetMap"
"2075";"playground";"POINT (37.7907023 55.7896376)";"OpenStreetMap"
"2076";"sports_centre";"POINT (37.6898181 55.8840478)";"OpenStreetMap"
"2077";"sports_centre";"POINT (37.7534281 55.6079393)";"OpenStreetMap"
"2078";"playground";"POINT (38.1270098 56.0986311)";"OpenStreetMap"
"2079";"playground";"POINT (37.3609749 55.8443928)";"OpenStreetMap"
"2080";"sports_centre";"POINT (37.594479 55.889695)";"OpenStreetMap"
"2081";"playground";"POINT (38.5457143 55.9899673)";"OpenStreetMap"
"2082";"playground";"POINT (37.4860968 55.6871185)";"OpenStreetMap"
"2083";"playground";"POINT (37.3058481 55.7849282)";"OpenStreetMap"
"2084";"playground";"POINT (37.7916479 55.80929)";"OpenStreetMap"
"2085";"sports_centre";"POINT (37.6203797 55.6664392)";"OpenStreetMap"
"2086";"playground";"POINT (37.7017304 55.6075016)";"OpenStreetMap"
"2087";"playground";"POINT (37.6568358 55.7056867)";"OpenStreetMap"
"2088";"playground";"POINT (37.6582391 55.7059319)";"OpenStreetMap"
"2089";"sports_centre";"POINT (37.5828247 55.7899091)";"OpenStreetMap"
"2090";"sports_centre";"POINT (37.5831093 55.7865259)";"OpenStreetMap"
"2091";"playground";"POINT (37.6147995 55.6673506)";"OpenStreetMap"
"2092";"fitness_centre";"POINT (37.5039109 55.7373744)";"OpenStreetMap"
"2093";"playground";"POINT (37.5830167 55.647667)";"OpenStreetMap"
"2094";"playground";"POINT (37.6104162 55.6710208)";"OpenStreetMap"
"2095";"fitness_centre";"POINT (37.5912367 55.8952932)";"OpenStreetMap"
"2096";"playground";"POINT (37.6197421 55.6674758)";"OpenStreetMap"
"2097";"playground";"POINT (37.8116589 55.7559613)";"OpenStreetMap"
"2098";"sports_centre";"POINT (37.6772735 55.7730739)";"OpenStreetMap"
"2099";"playground";"POINT (38.1175667 55.7492553)";"OpenStreetMap"
"2100";"playground";"POINT (38.1121213 55.7507045)";"OpenStreetMap"
"2101";"playground";"POINT (38.116917 55.7512896)";"OpenStreetMap"
"2102";"playground";"POINT (38.1146311 55.7516415)";"OpenStreetMap"
"2103";"pitch";"POINT (38.1143746 55.7516601)";"OpenStreetMap"
"2104";"playground";"POINT (38.1151593 55.7527375)";"OpenStreetMap"
"2105";"playground";"POINT (38.1529081 55.899996)";"OpenStreetMap"
"2106";"playground";"POINT (37.6178157 55.6682323)";"OpenStreetMap"
"2107";"playground";"POINT (37.7716807 55.7070576)";"OpenStreetMap"
"2108";"playground";"POINT (37.7713353 55.7081294)";"OpenStreetMap"
"2109";"playground";"POINT (37.8895846 55.7142743)";"OpenStreetMap"
"2110";"fitness_station";"POINT (37.6641989 55.7452105)";"OpenStreetMap"
"2111";"playground";"POINT (38.1408302 55.901348)";"OpenStreetMap"
"2112";"fitness_station";"POINT (37.9617815 55.7936023)";"OpenStreetMap"
"2113";"pitch";"POINT (37.9825419 55.7942586)";"OpenStreetMap"
"2114";"playground";"POINT (37.8081435 55.7564508)";"OpenStreetMap"
"2115";"sports_centre";"POINT (37.5915694 55.7456411)";"OpenStreetMap"
"2116";"sports_centre";"POINT (37.5093762 55.6775361)";"OpenStreetMap"
"2117";"picnic_table";"POINT (37.8763922 55.6871415)";"OpenStreetMap"
"2118";"playground";"POINT (37.6165204 55.7148874)";"OpenStreetMap"
"2119";"playground";"POINT (37.8716171 55.6926631)";"OpenStreetMap"
"2120";"playground";"POINT (37.872489 55.6920955)";"OpenStreetMap"
"2121";"playground";"POINT (37.8739037 55.6913348)";"OpenStreetMap"
"2122";"playground";"POINT (37.8661648 55.6930692)";"OpenStreetMap"
"2123";"playground";"POINT (37.5222001 55.6786134)";"OpenStreetMap"
"2124";"picnic_table";"POINT (37.8611849 55.6958628)";"OpenStreetMap"
"2125";"picnic_table";"POINT (37.8610912 55.6959036)";"OpenStreetMap"
"2126";"picnic_table";"POINT (37.8607421 55.6958292)";"OpenStreetMap"
"2127";"picnic_table";"POINT (37.8606101 55.6958916)";"OpenStreetMap"
"2128";"playground";"POINT (37.3239194 55.8175572)";"OpenStreetMap"
"2129";"sports_centre";"POINT (37.5191771 55.6809414)";"OpenStreetMap"
"2130";"playground";"POINT (37.8765647 55.6904574)";"OpenStreetMap"
"2131";"playground";"POINT (37.8705633 55.6908441)";"OpenStreetMap"
"2132";"playground";"POINT (37.8708202 55.6906975)";"OpenStreetMap"
"2133";"playground";"POINT (37.3995823 55.8080859)";"OpenStreetMap"
"2134";"playground";"POINT (37.4014394 55.8083141)";"OpenStreetMap"
"2135";"playground";"POINT (37.4021258 55.8088138)";"OpenStreetMap"
"2136";"pitch";"POINT (37.9760476 55.7918207)";"OpenStreetMap"
"2137";"pitch";"POINT (37.9760034 55.7918929)";"OpenStreetMap"
"2138";"playground";"POINT (37.4734297 55.5681511)";"OpenStreetMap"
"2139";"playground";"POINT (37.4733987 55.5688323)";"OpenStreetMap"
"2140";"playground";"POINT (37.4716017 55.5661484)";"OpenStreetMap"
"2141";"playground";"POINT (37.4733008 55.5669889)";"OpenStreetMap"
"2142";"playground";"POINT (37.3959437 55.7162404)";"OpenStreetMap"
"2143";"sports_centre";"POINT (37.1951389 56.0122991)";"OpenStreetMap"
"2144";"playground";"POINT (37.5213857 55.8263666)";"OpenStreetMap"
"2145";"playground";"POINT (37.8767021 55.6866939)";"OpenStreetMap"
"2146";"picnic_table";"POINT (37.3662071 56.0533752)";"OpenStreetMap"
"2147";"fitness_centre";"POINT (37.0422905 55.8122715)";"OpenStreetMap"
"2148";"sauna";"POINT (37.3571724 55.7944419)";"OpenStreetMap"
"2149";"fitness_station";"POINT (37.8161316 55.7868402)";"OpenStreetMap"
"2150";"fitness_station";"POINT (37.8145589 55.7730568)";"OpenStreetMap"
"2151";"fitness_station";"POINT (37.8057118 55.7749188)";"OpenStreetMap"
"2152";"pitch";"POINT (37.821439 55.7851798)";"OpenStreetMap"
"2153";"playground";"POINT (37.7034477 55.6247748)";"OpenStreetMap"
"2154";"sports_centre";"POINT (37.6658017 55.8755832)";"OpenStreetMap"
"2155";"fitness_centre";"POINT (37.681794 55.761013)";"OpenStreetMap"
"2156";"playground";"POINT (37.6328893 55.7171587)";"OpenStreetMap"
"2157";"playground";"POINT (37.6314302 55.7170997)";"OpenStreetMap"
"2158";"playground";"POINT (37.632574 55.7421732)";"OpenStreetMap"
"2159";"playground";"POINT (37.484227 55.84992)";"OpenStreetMap"
"2160";"playground";"POINT (37.485387 55.849946)";"OpenStreetMap"
"2161";"sports_centre";"POINT (37.5865162 55.7342909)";"OpenStreetMap"
"2162";"sports_centre";"POINT (37.5840202 55.7357272)";"OpenStreetMap"
"2163";"playground";"POINT (37.5065817 55.9842646)";"OpenStreetMap"
"2164";"playground";"POINT (37.445471 55.7395605)";"OpenStreetMap"
"2165";"playground";"POINT (37.6632806 55.8818537)";"OpenStreetMap"
"2166";"playground";"POINT (37.552751 55.7437935)";"OpenStreetMap"
"2167";"sports_centre";"POINT (37.8344527 55.811435)";"OpenStreetMap"
"2168";"sports_centre";"POINT (37.448018 55.887113)";"OpenStreetMap"
"2169";"playground";"POINT (37.8065223 55.8039351)";"OpenStreetMap"
"2170";"playground";"POINT (37.4018312 55.8915605)";"OpenStreetMap"
"2171";"playground";"POINT (37.8062681 55.8066258)";"OpenStreetMap"
"2172";"sports_centre";"POINT (37.5774912 55.6770305)";"OpenStreetMap"
"2173";"playground";"POINT (37.3943268 55.7849206)";"OpenStreetMap"
"2174";"playground";"POINT (37.7824991 55.762165)";"OpenStreetMap"
"2175";"playground";"POINT (37.782038 55.7623017)";"OpenStreetMap"
"2176";"playground";"POINT (37.7154303 55.7574738)";"OpenStreetMap"
"2177";"playground";"POINT (37.4010932 55.8098041)";"OpenStreetMap"
"2178";"playground";"POINT (37.4010932 55.8104849)";"OpenStreetMap"
"2179";"playground";"POINT (38.4397368 55.851725)";"OpenStreetMap"
"2180";"sports_centre";"POINT (38.4305998 55.8482411)";"OpenStreetMap"
"2181";"sports_centre";"POINT (38.4656377 55.7922472)";"OpenStreetMap"
"2182";"playground";"POINT (37.6685791 55.8124475)";"OpenStreetMap"
"2183";"sauna";"POINT (37.3549626 55.8523849)";"OpenStreetMap"
"2184";"playground";"POINT (37.5910706 55.7813382)";"OpenStreetMap"
"2185";"playground";"POINT (37.5901242 55.7834432)";"OpenStreetMap"
"2186";"playground";"POINT (37.7349175 55.7097107)";"OpenStreetMap"
"2187";"fitness_centre";"POINT (37.3499813 55.8336752)";"OpenStreetMap"
"2188";"fitness_centre";"POINT (37.6373645 55.8881126)";"OpenStreetMap"
"2189";"playground";"POINT (37.5817712 55.6030295)";"OpenStreetMap"
"2190";"pitch";"POINT (37.6171023 55.8375022)";"OpenStreetMap"
"2191";"pitch";"POINT (37.6170486 55.8375317)";"OpenStreetMap"
"2192";"pitch";"POINT (37.6169906 55.8375649)";"OpenStreetMap"
"2193";"pitch";"POINT (37.6169391 55.8375945)";"OpenStreetMap"
"2194";"playground";"POINT (37.8084924 55.8035361)";"OpenStreetMap"
"2195";"playground";"POINT (37.5961105 55.7236776)";"OpenStreetMap"
"2196";"park";"POINT (37.5967373 55.6686834)";"OpenStreetMap"
"2197";"playground";"POINT (37.7290155 55.7152174)";"OpenStreetMap"
"2198";"playground";"POINT (37.5936416 55.6607331)";"OpenStreetMap"
"2199";"playground";"POINT (37.7288963 55.7164582)";"OpenStreetMap"
"2200";"playground";"POINT (37.7320458 55.7108709)";"OpenStreetMap"
"2201";"playground";"POINT (37.729046 55.7173083)";"OpenStreetMap"
"2202";"playground";"POINT (38.7253937 55.7540621)";"OpenStreetMap"
"2203";"playground";"POINT (37.4900092 55.6760964)";"OpenStreetMap"
"2204";"playground";"POINT (37.4598084 55.1454815)";"OpenStreetMap"
"2205";"playground";"POINT (37.5764931 55.6807368)";"OpenStreetMap"
"2206";"pitch";"POINT (37.2399893 55.7115725)";"OpenStreetMap"
"2207";"pitch";"POINT (37.3066973 55.72381)";"OpenStreetMap"
"2208";"pitch";"POINT (37.5660122 55.678421)";"OpenStreetMap"
"2209";"playground";"POINT (37.3547134 55.832194)";"OpenStreetMap"
"2210";"playground";"POINT (37.8502994 55.7318541)";"OpenStreetMap"
"2211";"playground";"POINT (37.8810689 55.7128296)";"OpenStreetMap"
"2212";"playground";"POINT (37.8819501 55.7129897)";"OpenStreetMap"
"2213";"playground";"POINT (37.8882244 55.6925082)";"OpenStreetMap"
"2214";"pitch";"POINT (37.8855165 55.6925963)";"OpenStreetMap"
"2215";"track";"POINT (37.5384053 55.4629141)";"OpenStreetMap"
"2216";"playground";"POINT (37.6716071 55.672326)";"OpenStreetMap"
"2217";"playground";"POINT (38.4323597 55.7701725)";"OpenStreetMap"
"2218";"playground";"POINT (38.4382981 55.7833766)";"OpenStreetMap"
"2219";"playground";"POINT (38.6595603 55.7707948)";"OpenStreetMap"
"2220";"playground";"POINT (37.7284151 55.5860624)";"OpenStreetMap"
"2221";"playground";"POINT (37.4265369 55.8268994)";"OpenStreetMap"
"2222";"playground";"POINT (37.595036 55.7030239)";"OpenStreetMap"
"2223";"park";"POINT (37.7687631 55.5062996)";"OpenStreetMap"
"2224";"sports_centre";"POINT (37.3647559 55.8484984)";"OpenStreetMap"
"2225";"playground";"POINT (37.8133925 55.8116505)";"OpenStreetMap"
"2226";"playground";"POINT (37.8213315 55.8122941)";"OpenStreetMap"
"2227";"playground";"POINT (37.7137412 55.7567542)";"OpenStreetMap"
"2228";"sports_centre";"POINT (37.5737027 55.6845179)";"OpenStreetMap"
"2229";"playground";"POINT (37.7127623 55.7537709)";"OpenStreetMap"
"2230";"fitness_station";"POINT (37.7129863 55.7538102)";"OpenStreetMap"
"2231";"pitch";"POINT (37.4595699 55.1684)";"OpenStreetMap"
"2232";"playground";"POINT (38.0529347 55.816979)";"OpenStreetMap"
"2233";"playground";"POINT (38.0557993 55.8100101)";"OpenStreetMap"
"2234";"playground";"POINT (38.056218 55.8084727)";"OpenStreetMap"
"2235";"playground";"POINT (38.0556491 55.8089852)";"OpenStreetMap"
"2236";"playground";"POINT (38.0259061 55.8037712)";"OpenStreetMap"
"2237";"playground";"POINT (37.1406234 55.981557)";"OpenStreetMap"
"2238";"playground";"POINT (37.2788955 55.8354613)";"OpenStreetMap"
"2239";"playground";"POINT (37.2797283 55.8356979)";"OpenStreetMap"
"2240";"playground";"POINT (37.5645937 55.7008792)";"OpenStreetMap"
"2241";"sports_centre";"POINT (37.4492578 56.0044697)";"OpenStreetMap"
"2242";"playground";"POINT (37.9497717 55.8165162)";"OpenStreetMap"
"2243";"sports_centre";"POINT (37.8492605 55.6920836)";"OpenStreetMap"
"2244";"pitch";"POINT (37.782312 55.761403)";"OpenStreetMap"
"2245";"playground";"POINT (37.4000895 55.4514117)";"OpenStreetMap"
"2246";"playground";"POINT (37.4180339 55.8028467)";"OpenStreetMap"
"2247";"fitness_station";"POINT (37.4197068 55.8019129)";"OpenStreetMap"
"2248";"playground";"POINT (38.0888912 55.8114245)";"OpenStreetMap"
"2249";"playground";"POINT (38.0977398 55.8860112)";"OpenStreetMap"
"2250";"playground";"POINT (38.1459257 55.8979009)";"OpenStreetMap"
"2251";"playground";"POINT (38.1367391 55.9037789)";"OpenStreetMap"
"2252";"playground";"POINT (37.968132 55.7894428)";"OpenStreetMap"
"2253";"playground";"POINT (37.8589786 55.7374382)";"OpenStreetMap"
"2254";"playground";"POINT (38.0634966 55.8999562)";"OpenStreetMap"
"2255";"playground";"POINT (37.5529283 55.9113815)";"OpenStreetMap"
"2256";"pitch";"POINT (37.5530141 55.911183)";"OpenStreetMap"
"2257";"playground";"POINT (37.7118432 55.1811819)";"OpenStreetMap"
"2258";"dog_park";"POINT (37.5557529 55.7632171)";"OpenStreetMap"
"2259";"pitch";"POINT (37.5481603 55.7542826)";"OpenStreetMap"
"2260";"pitch";"POINT (37.5481871 55.7546283)";"OpenStreetMap"
"2261";"sauna";"POINT (37.57415 55.7599264)";"OpenStreetMap"
"2262";"sauna";"POINT (37.5618502 55.7557203)";"OpenStreetMap"
"2263";"playground";"POINT (37.744271 55.7665711)";"OpenStreetMap"
"2264";"playground";"POINT (37.8857494 55.7169756)";"OpenStreetMap"
"2265";"playground";"POINT (37.8866676 55.7171389)";"OpenStreetMap"
"2266";"pitch";"POINT (37.8936807 55.7204794)";"OpenStreetMap"
"2267";"pitch";"POINT (37.8939931 55.7204833)";"OpenStreetMap"
"2268";"pitch";"POINT (37.908302 55.7211931)";"OpenStreetMap"
"2269";"playground";"POINT (37.8984898 55.7212565)";"OpenStreetMap"
"2270";"playground";"POINT (37.9069144 55.7239497)";"OpenStreetMap"
"2271";"pitch";"POINT (37.8632868 55.7111084)";"OpenStreetMap"
"2272";"playground";"POINT (38.0594442 55.9024278)";"OpenStreetMap"
"2273";"playground";"POINT (38.0594267 55.9027755)";"OpenStreetMap"
"2274";"playground";"POINT (37.366981 55.8426936)";"OpenStreetMap"
"2275";"playground";"POINT (37.6416846 55.8784503)";"OpenStreetMap"
"2276";"playground";"POINT (37.4450925 55.8487096)";"OpenStreetMap"
"2277";"playground";"POINT (37.445162 55.8488724)";"OpenStreetMap"
"2278";"playground";"POINT (37.9210296 55.7040514)";"OpenStreetMap"
"2279";"playground";"POINT (37.91867 55.7063414)";"OpenStreetMap"
"2280";"playground";"POINT (37.9166645 55.7064492)";"OpenStreetMap"
"2281";"playground";"POINT (37.9176775 55.706701)";"OpenStreetMap"
"2282";"pitch";"POINT (37.4511826 55.8685889)";"OpenStreetMap"
"2283";"playground";"POINT (37.681967 55.7070106)";"OpenStreetMap"
"2284";"playground";"POINT (37.3095393 55.8323836)";"OpenStreetMap"
"2285";"pitch";"POINT (37.7850743 55.781805)";"OpenStreetMap"
"2286";"playground";"POINT (37.4667434 55.1438914)";"OpenStreetMap"
"2287";"playground";"POINT (37.3433833 55.3202852)";"OpenStreetMap"
"2288";"playground";"POINT (37.4444757 55.3449252)";"OpenStreetMap"
"2289";"playground";"POINT (37.5808929 55.4474517)";"OpenStreetMap"
"2290";"playground";"POINT (37.5496106 55.6816226)";"OpenStreetMap"
"2291";"playground";"POINT (37.666677 55.7953012)";"OpenStreetMap"
"2292";"playground";"POINT (37.5715576 55.6959794)";"OpenStreetMap"
"2293";"playground";"POINT (37.8963704 55.7132625)";"OpenStreetMap"
"2294";"playground";"POINT (37.8946343 55.7134148)";"OpenStreetMap"
"2295";"playground";"POINT (37.8974296 55.7138695)";"OpenStreetMap"
"2296";"playground";"POINT (37.8942538 55.7141167)";"OpenStreetMap"
"2297";"playground";"POINT (38.0553387 55.5676364)";"OpenStreetMap"
"2298";"playground";"POINT (38.0661882 55.5600829)";"OpenStreetMap"
"2299";"playground";"POINT (38.0708794 55.5566151)";"OpenStreetMap"
"2300";"playground";"POINT (38.1109838 55.5082284)";"OpenStreetMap"
"2301";"playground";"POINT (38.1072287 55.4917144)";"OpenStreetMap"
"2302";"playground";"POINT (37.2999516 55.8391219)";"OpenStreetMap"
"2303";"playground";"POINT (37.9967897 55.4131035)";"OpenStreetMap"
"2304";"playground";"POINT (37.4228181 55.1601673)";"OpenStreetMap"
"2305";"playground";"POINT (37.6638101 55.8465354)";"OpenStreetMap"
"2306";"playground";"POINT (37.7870537 55.7869174)";"OpenStreetMap"
"2307";"playground";"POINT (37.8048384 55.7791689)";"OpenStreetMap"
"2308";"playground";"POINT (38.0655175 55.8994181)";"OpenStreetMap"
"2309";"playground";"POINT (38.0659313 55.8998476)";"OpenStreetMap"
"2310";"playground";"POINT (37.5754584 55.7670152)";"OpenStreetMap"
"2311";"sports_centre";"POINT (37.5704149 55.7637752)";"OpenStreetMap"
"2312";"playground";"POINT (37.5725058 55.7639799)";"OpenStreetMap"
"2313";"playground";"POINT (37.5727556 55.7648536)";"OpenStreetMap"
"2314";"dog_park";"POINT (37.5732921 55.7622197)";"OpenStreetMap"
"2315";"sports_centre";"POINT (37.6830523 55.5836064)";"OpenStreetMap"
"2316";"playground";"POINT (37.4113384 55.7424141)";"OpenStreetMap"
"2317";"playground";"POINT (37.4118812 55.7401925)";"OpenStreetMap"
"2318";"playground";"POINT (37.4578216 55.8355315)";"OpenStreetMap"
"2319";"playground";"POINT (37.4580898 55.8355675)";"OpenStreetMap"
"2320";"pitch";"POINT (37.3988122 55.640106)";"OpenStreetMap"
"2321";"playground";"POINT (37.3983425 55.6402716)";"OpenStreetMap"
"2322";"playground";"POINT (37.4822474 55.1442765)";"OpenStreetMap"
"2323";"sports_centre";"POINT (37.5628186 55.6953401)";"OpenStreetMap"
"2324";"sports_centre";"POINT (37.2185213 55.9842879)";"OpenStreetMap"
"2325";"playground";"POINT (37.5293948 55.6435182)";"OpenStreetMap"
"2326";"playground";"POINT (37.4583145 55.1419274)";"OpenStreetMap"
"2327";"pitch";"POINT (37.2471529 55.6916524)";"OpenStreetMap"
"2328";"playground";"POINT (37.5735275 55.7996732)";"OpenStreetMap"
"2329";"playground";"POINT (37.6641798 55.7137866)";"OpenStreetMap"
"2330";"sports_centre";"POINT (37.2787967 55.9258938)";"OpenStreetMap"
"2331";"sauna";"POINT (37.6125107 55.7132055)";"OpenStreetMap"
"2332";"playground";"POINT (37.5406196 55.6397052)";"OpenStreetMap"
"2333";"fitness_centre";"POINT (37.3544845 55.8366108)";"OpenStreetMap"
"2334";"playground";"POINT (37.5911605 55.6282917)";"OpenStreetMap"
"2335";"playground";"POINT (37.5920024 55.6285111)";"OpenStreetMap"
